epoch,step,train_loss
5,167,0.009264858316184026
5,167,0.009634098592697147
6,168,0.009006770818698067
6,169,0.008845615608948263
6,170,0.008334702482977173
6,171,0.008816699204122239
6,172,0.010052429531134848
6,173,0.008960529059696472
6,174,0.008377044703528893
6,175,0.007574206501411756
6,176,0.0075099314340853806
6,177,0.007448371335753823
6,178,0.007657305406689286
6,179,0.00695638968709264
6,180,0.007981047245362515
6,181,0.007147760081020197
6,182,0.008156486392205653
6,183,0.007921101405597868
6,184,0.008172085965636991
6,185,0.003955017602352283
6,186,0.006001903102191045
6,187,0.005802551329582196
6,188,0.0060183322629877535
6,189,0.005492668425458324
6,190,0.006844051797952988
6,191,0.0067310825825138395
6,192,0.007056852095613436
6,193,0.0058720452400712235
6,194,0.0059993481347050725
6,195,0.005767778425335444
6,195,0.006045223737917517
7,196,0.006245786553961336
7,197,0.005881705877882426
7,198,0.005571086683773001
7,199,0.005746448587751909
7,200,0.004350523459268063
7,201,0.004745453581609818
7,202,0.006347120748097847
7,203,0.004536657884782293
7,204,0.0073021913338783455
7,205,0.0047022438087470165
7,206,0.0037238205162268495
7,207,0.005090548375892661
7,208,0.005618676681335624
7,209,0.006239451235489284
7,210,0.004583689335946715
7,211,0.005085562206949263
7,212,0.004510472565313131
7,213,0.0043261291954055075
7,214,0.005191021813711578
7,215,0.005567336555842017
7,216,0.005091511122020194
7,217,0.006025215730974993
7,218,0.004965816255768705
7,219,0.004559305959820247
7,220,0.0038714206189029185
7,221,0.0038042285587062746
7,222,0.004970149079989807
7,223,0.005561704286257651
7,223,0.004459433241593576
8,224,0.004740451671356306
8,225,0.0037699696366375484
8,226,0.005618125036708274
8,227,0.005436090309162319
8,228,0.0048057239659030655
8,229,0.004294147510030036
8,230,0.004698724333116067
8,231,0.0038451072388299076
8,232,0.0042602990429457185
8,233,0.003300712657152194
8,234,0.002896476267316871
8,235,0.004224722863194217
8,236,0.005814701465646244
8,237,0.004520466213556496
8,238,0.0036432875847708535
8,239,0.0028033981550763965
8,240,0.0054851403649641755
8,241,0.004199161633300041
8,242,0.0036994665913464117
8,243,0.004066985566694714
8,244,0.0032572880252414627
8,245,0.004282293034895655
8,246,0.004093623447727573
8,247,0.005261281063498886
8,248,0.003901949004998571
8,249,0.002810166251448389
8,250,0.0034429019564448955
8,251,0.0030770549293244213
8,251,0.003676233436803543
9,252,0.0030564387501691905
9,253,0.002782262018718543
9,254,0.0036282625287537324
9,255,0.0026611946258041897
9,256,0.002802278097108656
9,257,0.0037998459883753716
9,258,0.003652259573799729
9,259,0.0037784205663621683
9,260,0.003139841706956017
9,261,0.004200531689093363
9,262,0.003021485370741656
9,263,0.004095271107208165
9,264,0.002852976358672594
9,265,0.003215539622596242
9,266,0.004365434103837722
9,267,0.00399063036259149
9,268,0.004912960558628798
9,269,0.0032959926914278865
9,270,0.003328930588347423
9,271,0.0046511794709509086
9,272,0.004100996325091626
9,273,0.004231433502353936
9,274,0.003848244348383912
9,275,0.0031793892845846127
9,276,0.0028730384663226186
9,277,0.0029881328318556877
9,278,0.0027313627194097594
9,279,0.002219547665706187
9,279,0.003025742215299984
10,280,0.0031168889618399995
